ID_NO,INTERNAL_SCORE,ID_DECISION,CHANNEL,STORE,APPLICATION_TYPE,CONSULTATION_ID,FLAG_HIT,FICO_SCORE,DATE_OF_BIRTH,RESIDENCE,MARITAL_STATUS,SEX_FLAG,DEPENDENDENTS_NO,UNDERWRITERïS_NAME_CREDIT,ACCOUNT_TYPE_CREDIT,RESPONSIBILITY_TYPE_CREDIT,CREDIT_TYPE,Source,IMPUGNATED_REGISTRY,UNDERWRITERïS_NAME_CONSULTATION,ACCOUNT_TYPE_CONSULTATION,RESPONSIBILITY_TYPE_CONSULTATION,AMOUNT_APPLIED_FOR,Paid/Not Paid
1.27172E+14,118,INVESTIGACIàN,1,5869,2.01712E+25,351700782,0,510,21/07/1992,3,S,M,1,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116ED0000C427,116,INVESTIGACIàN,1,5869,2.01801E+25,356859251,0,516,03/07/1964,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116ED00008A8B,141,INVESTIGACIàN,1,5869,2.01801E+25,360471228,0,0,13/10/1968,5,,,0,FINANCIERA,L¡nea de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010C670001BFED,139,INVESTIGACIàN,1,5878,2.0171E+25,333935877,1,632,22/07/1998,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F600005EAF,126,INVESTIGACIàN,1,5878,2.01711E+25,334706002,1,452,28/05/1988,5,,,0,SERVICIOS,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116F6000022AD,145,INVESTIGACIàN,1,5878,2.01711E+24,336973912,0,0,16/12/1979,5,D,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101224C00006ABA,95,INVESTIGACIàN,1,5878,2.01711E+25,341988527,0,0,02/02/1978,1,S,M,0,FINANCIERA,Pr‚stamo Garantizado,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F600005F9C,139,INVESTIGACIàN,1,5878,2.01712E+24,348196569,0,0,29/04/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010102500000B29D,182,INMEDIATO,1,5878,2.01712E+25,351035294,1,668,15/04/1979,5,,,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F600002370,124,INVESTIGACIàN,1,5878,2.01712E+25,353795857,0,0,21/07/1983,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F60000376F,99,INVESTIGACIàN,1,5878,2.01801E+25,359106578,1,526,24/09/1979,5,,M,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.09015E+14,137,INVESTIGACIàN,1,5879,2.01706E+25,295507415,0,0,22/07/1995,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116F7000064C6,191,INMEDIATO,1,5879,2.01706E+24,297565197,0,612,17/08/1995,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010117BB0000C49A,142,INVESTIGACIàN,1,5879,2.01707E+25,301577818,0,562,31/07/1988,5,D,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116F700006999,135,INMEDIATO,1,5879,2.01707E+25,303306831,0,565,11/09/1997,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010116F700004837,174,INVESTIGACIàN,1,5879,2.01707E+25,304834508,0,0,12/04/1984,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F700006A1F,125,INVESTIGACIàN,1,5879,2.01707E+25,307657384,0,0,18/06/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116F700006A3D,171,INVESTIGACIàN,1,5879,2.01708E+25,308590388,0,0,09/11/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F700006B4B,212,INMEDIATO,1,5879,2.01708E+25,314557036,1,738,25/05/1977,3,L,F,3,FINANCIERA,Grupo Solidario,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010116F7000061A9,161,INVESTIGACIàN,1,5879,2.01706E+25,295167748,0,573,21/06/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101065B00010767,177,INVESTIGACIàN,1,5879,2.01709E+25,320833902,0,0,30/07/1990,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116F700006BEF,159,INVESTIGACIàN,1,5879,2.01709E+25,320930395,0,546,16/03/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116F700006C0F,185,INVESTIGACIàN,1,5879,2.01709E+25,322781362,0,0,17/06/1991,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116F700006E44,187,INMEDIATO,1,5879,2.01712E+25,345931809,1,685,19/12/1981,,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010114BA000097E0,134,INMEDIATO,1,5879,2.01712E+25,347081307,0,694,22/03/1982,5,,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
011405A300002337,150,INVESTIGACIàN,1,5879,2.01712E+25,348435979,0,640,02/07/1985,5,D,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.09015E+14,188,INVESTIGACIàN,1,5879,2.01712E+25,352406204,0,0,05/03/1977,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
012718B400000DD3,130,INMEDIATO,1,5879,2.01801E+25,358984524,0,595,22/02/1985,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010107D400013E23,163,INMEDIATO,1,5884,2.0171E+25,331628977,1,658,16/07/1989,5,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FC000025B0,156,INMEDIATO,1,5884,2.01711E+25,335642611,1,785,20/05/1967,5,,F,0,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FC00006AA2,148,INMEDIATO,1,5884,2.01711E+25,335718415,1,684,25/07/1973,,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FC00006AE3,199,INMEDIATO,1,5884,2.01711E+25,340359500,1,604,11/03/1969,5,,,0,FINANCIERA,Grupo Solidario,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FC00006BEB,161,INVESTIGACIàN,1,5884,2.01801E+25,357612007,0,0,14/01/2000,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FC00000BD2,138,INVESTIGACIàN,1,5884,2.01801E+25,362575150,0,683,22/03/1986,5,,,0,BANCO AZTECA,Grupo Solidario,Obligado Solidario,Pagos Fijos,Banco Azteca,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FD00016992,142,INMEDIATO,1,5885,2.01708E+25,310264294,1,688,28/04/1972,5,V,F,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010105C900013823,138,INVESTIGACIàN,1,5885,2.01708E+25,310831212,0,0,20/09/1994,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116FD000172B2,81,INVESTIGACIàN,1,5885,2.01708E+25,314047016,0,0,01/07/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01011D9B00013DE8,88,INVESTIGACIàN,1,5885,2.01709E+25,318984724,0,504,23/07/1997,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FD0001740A,137,INMEDIATO,1,5885,2.01709E+25,321900170,1,668,01/02/1997,5,,M,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FD0000EE61,165,INMEDIATO,1,5885,2.01709E+24,321178178,1,672,18/01/1992,5,S,F,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FD0001748C,121,INMEDIATO,1,5885,2.01709E+25,324472840,1,725,31/10/1976,5,,,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010116FD00017741,88,INVESTIGACIàN,1,5885,2.01711E+25,340119804,1,607,27/03/1993,5,,,0,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116FD0001776C,114,INVESTIGACIàN,1,5885,2.01711E+25,341061678,0,601,13/08/1968,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FD000177BC,102,INVESTIGACIàN,1,5885,2.01712E+25,344952082,0,0,13/02/1990,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FD000177F9,104,INVESTIGACIàN,1,5885,2.01712E+25,348391841,1,652,29/08/1996,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
012716FB00000D96,147,INMEDIATO,1,5885,2.01801E+25,355748964,1,663,24/06/1995,5,D,M,0,COMUNICACIONES,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010116FE000044AA,136,INVESTIGACIàN,1,5886,2.01707E+25,306688371,0,0,14/05/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FE00003D91,126,INVESTIGACIàN,1,5886,2.01708E+25,309579285,0,0,03/09/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FE00004514,100,INVESTIGACIàN,1,5886,2.01708E+25,311267218,0,534,18/12/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FE00004018,102,INVESTIGACIàN,1,5886,2.01708E+25,313735862,0,0,08/09/1992,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FE00003989,147,INMEDIATO,1,5886,2.01708E+25,315351180,1,732,06/11/1985,5,C,F,0,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FE000045B9,101,INVESTIGACIàN,1,5886,2.01709E+25,321903700,0,525,22/06/1995,5,,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010116FE0000478A,137,INMEDIATO,1,5886,2.01801E+25,357525432,1,734,21/09/1957,5,,,0,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010116FF00008BBC,91,INVESTIGACIàN,1,5887,2.0171E+25,331709138,0,0,01/05/1995,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
013A076800000022,152,INVESTIGACIàN,1,5887,2.0171E+25,329712065,0,578,26/05/1978,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FF00008C1C,120,INVESTIGACIàN,1,5887,2.0171E+25,334600490,0,0,14/04/1997,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010117BB000096CA,144,INMEDIATO,1,5887,2.01711E+25,338235449,1,655,16/09/1974,1,C,F,0,GOBIERNO,Bienes Ra¡ces,Mancomunado,Hipoteca,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,1
010116FF000051B4,125,INVESTIGACIàN,1,5887,2.01711E+25,340623175,0,0,09/01/1996,5,D,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116FF000080C7,79,INVESTIGACIàN,1,5887,2.01711E+25,340632575,0,0,21/10/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
